word,pos,level,url,uk_audio,us_audio,definition,origin
competitive,adjective,B1,https://www.oxfordlearnersdictionaries.com/definition/english/competitive,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compe/competitive__gb_4.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compe/competitive__us_3.mp3,used to describe a situation in which people or organizations compete against each other,"early 19th cent.: from Latincompetit-‘striven for’, from the verbcompetere, fromcom-‘together’ +petere‘aim at, seek’ +-ive."
completely,adverb,A2,https://www.oxfordlearnersdictionaries.com/definition/english/completely,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compl/completely__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compl/completely__us_2.mp3,in every way possible; in every part,N/A
collaborate,verb,C1,https://www.oxfordlearnersdictionaries.com/definition/english/collaborate,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/col/colla/collaborate__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/col/colla/collaborate__us_1.mp3,to work together with somebody in order to produce or achieve something,"late 19th cent.: from Latincollaborat-‘worked with’, from the verbcollaborare, fromcol-‘together’ +laborare‘to work’."
competence,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/competence,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compe/competence__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compe/competence__us_1.mp3,the ability to do something well,N/A
compound,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/compound_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compo/compound__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compo/compound__us_1.mp3,a thing consisting of two or more separate things combined together,"nounsenses 1 to 3 late Middle Englishcompoune(verb), from Old Frenchcompoun-, present tense stem ofcompondre, from Latincomponere‘put together’. The final-dwas added in the 16th cent. on the pattern ofexpoundandpropound.nounsense 4 late 17th cent. (referring to such an area in SE Asia): from Portuguesecamponor Dutchkampoeng, from Malaykampong‘enclosure, hamlet’."
complex,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/complex_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compl/complex__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compl/complex__us_4.mp3,a group of buildings of a similar type together in one place,"mid 17th cent. (in the sense ‘group of related elements’): from Latincomplexus, past participle (used as a noun) ofcomplectere‘embrace, comprise’, later associated withcomplexus‘plaited’; the adjective is partly via Frenchcomplexe."
competition,noun,A2,https://www.oxfordlearnersdictionaries.com/definition/english/competition,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compe/competition__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compe/competition__us_1.mp3,an event in which people compete with each other to find out who is the best at something,"early 17th cent.: from late Latincompetitio(n-)‘rivalry’, fromcompetere‘strive for’, fromcom-‘together’ +petere‘aim at, seek’."
compassion,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/compassion,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compa/compassion__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compa/compassion__us_1.mp3,a strong feeling of sympathy for people or animals who are suffering and a desire to help them,"Middle English: via Old French from ecclesiastical Latincompassio(n-), fromcompati‘suffer with’."
compete,verb,A2,https://www.oxfordlearnersdictionaries.com/definition/english/compete,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compe/compete__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compe/compete__us_1.mp3,to take part in a contest or game,"early 17th cent.: from Latincompetere, in its late sense ‘strive or contend for (something)’, fromcom-‘together’ +petere‘aim at, seek’."
concrete,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/concrete_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/x/xco/xconc/xconcrete__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/x/xco/xconc/xconcrete__us_4.mp3,made ofconcrete,"late Middle English (in the sense ‘solidified’): from Frenchconcretor Latinconcretus, past participle ofconcrescere‘grow together’. The noun sense ‘building material’ dates from the mid 19th cent."
comment,verb,B1,https://www.oxfordlearnersdictionaries.com/definition/english/comment_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/comme/comment__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/comme/comment__us_1.mp3,to express an opinion about something,"late Middle English (in the sense ‘explanatory piece of writing’): from Latincommentum‘contrivance’ (in late Latin also ‘interpretation’), neuter past participle ofcomminisci‘devise’."
compulsory,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/compulsory,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compu/compulsory__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compu/compulsory__us_1.mp3,that must be done because of a law or a rule,"early 16th cent. (as a noun denoting a legal mandate which had to be obeyed): from medieval Latincompulsorius, fromcompuls-‘driven, forced’, from the verbcompellere, fromcom-‘together’ +pellere‘drive’."
conceal,verb,C1,https://www.oxfordlearnersdictionaries.com/definition/english/conceal,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/x/xco/xconc/xconceal__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/x/xco/xconc/xconceal__us_1.mp3,to hide somebody/something,"Middle English: from Old Frenchconceler, from Latinconcelare, fromcon-‘completely’ +celare‘hide’."
compliance,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/compliance,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compl/compliance__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compl/compliance__us_1.mp3,the practice of obeying rules or requests made by people in authority,N/A
comfortable,adjective,A2,https://www.oxfordlearnersdictionaries.com/definition/english/comfortable,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/comfo/comfortable__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/comfo/comfortable__us_4.mp3,"making you feel physically relaxed; pleasant to wear, sit on, etc.","Middle English (in the sense ‘pleasant, pleasing’): from Anglo-Norman Frenchconfortable, fromconforter‘to comfort’, from late Latinconfortare‘strengthen’, fromcom-(expressing intensive force) + Latinfortis‘strong’."
confine,verb,C1,https://www.oxfordlearnersdictionaries.com/definition/english/confine,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/x/xco/xconf/xconfine__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/x/xco/xconf/xconfine__us_1.mp3,"to keep somebody/something inside the limits of a particular activity, subject, area, etc.","late Middle English (as a noun): from Frenchconfins(plural noun), from Latinconfinia, fromconfinis‘bordering’, fromcon-‘together’ +finis‘end, limit’ (pluralfines‘territory’). The verb senses are from Frenchconfiner, based on Latinconfinis."
compose,verb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/compose,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compo/compose__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compo/compose__us_1.mp3,to write music,"late Middle English (in the general sense ‘put together, construct’): from Old Frenchcomposer, from Latincomponere, fromcom-‘together’ +ponere‘put’, but influenced by Latincompositus‘composed’ and Old Frenchposer‘to place’."
commission,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/commission_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/commi/commission__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/commi/commission__us_2.mp3,"an official group of people who have been given responsibility to control something, or to find out about something, usually for the government","Middle English: via Old French from Latincommissio(n-), fromcommittere‘entrust’ (in medieval Latin ‘put into custody’), fromcom-‘with’ +mittere‘put or send’."
compute,verb,C1,https://www.oxfordlearnersdictionaries.com/definition/english/compute,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compu/compute__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compu/compute__us_1.mp3,to calculate something,"early 17th cent.: from Frenchcomputeror Latincomputare, fromcom-‘together’ +putare‘to settle (an account)’."
confer,verb,C1,https://www.oxfordlearnersdictionaries.com/definition/english/confer,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/x/xco/xconf/xconfer__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/x/xco/xconf/xconfer__us_1.mp3,"to discuss something with somebody, in order to exchange opinions or get advice","late Middle English (in the general sense ‘bring together’, also in sense (1)): from Latinconferre, fromcon-‘together’ +ferre‘bring’."
concentrate,verb,B1,https://www.oxfordlearnersdictionaries.com/definition/english/concentrate_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/x/xco/xconc/xconcentrate__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/x/xco/xconc/xconcentrate__us_1.mp3,to give all your attention to something and not think about anything else,"mid 17th cent. (in the sense ‘bring towards a centre’): Latinized form ofconcentre, fromcon-‘together’ +centrum‘centre’ or from Frenchconcentrer‘to concentrate’. Sense (1) dates from the early 20th cent."
confirmation,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/confirmation,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/x/xco/xconf/xconfirmation__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/x/xco/xconf/xconfirmation__us_1.mp3,"a statement, letter, etc. that shows that something is true, correct or definite","Middle English: via Old French from Latinconfirmatio(n-), fromconfirmare‘make firm, establish’ fromcon-‘together’ +firmare‘strengthen’."
composer,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/composer,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compo/composer__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compo/composer__us_1.mp3,"a person who writes music, especially classical music",N/A
comprise,verb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/comprise,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compr/comprise__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/com/compr/comprise__us_1.mp3,to have somebody/something as parts or members,"late Middle English: from French, ‘comprised’, feminine past participle ofcomprendre, from Old Frenchcomprehender, fromcom-‘together’ +prehendere‘grasp’."
concept,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/concept,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/x/xco/xconc/xconcept__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/x/xco/xconc/xconcept__us_1.mp3,an idea or a principle that is connected with somethingabstract,"mid 16th cent. (in the sense ‘thought, imagination’): from Latinconceptum‘something conceived’, from Latinconcept-‘conceived’, fromconcipere, fromcom-‘together’ +capere‘take’"
conference,noun,A2,https://www.oxfordlearnersdictionaries.com/definition/english/conference,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/x/xco/xconf/xconference__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/x/xco/xconf/xconference__us_3.mp3,"a large official meeting, usually lasting for a few days, at which people with the same work or interests come together to discuss their views","early 16th cent. (in the general sense ‘conversation, talk’): from Frenchconférenceor medieval Latinconferentia, from Latinconferre‘bring together’, fromcon-‘together’ +ferre‘bring’."
